,Fighter_A,Fighter_B,date,A_Rolling_Kd_mean,B_Rolling_Kd_mean,A_Rolling_Kd_std,B_Rolling_Kd_std,A_Rolling_Kd_max,B_Rolling_Kd_max,A_Rolling_Kd_min,B_Rolling_Kd_min,A_Rolling_Kd_median,B_Rolling_Kd_median,A_Rolling_Sig_strike_land_mean,B_Rolling_Sig_strike_land_mean,A_Rolling_Sig_strike_land_std,B_Rolling_Sig_strike_land_std,A_Rolling_Sig_strike_land_max,B_Rolling_Sig_strike_land_max,A_Rolling_Sig_strike_land_min,B_Rolling_Sig_strike_land_min,A_Rolling_Sig_strike_land_median,B_Rolling_Sig_strike_land_median,A_Rolling_Sig_strike_att_mean,B_Rolling_Sig_strike_att_mean,A_Rolling_Sig_strike_att_std,B_Rolling_Sig_strike_att_std,A_Rolling_Sig_strike_att_max,B_Rolling_Sig_strike_att_max,A_Rolling_Sig_strike_att_min,B_Rolling_Sig_strike_att_min,A_Rolling_Sig_strike_att_median,B_Rolling_Sig_strike_att_median,A_Rolling_Sig_strike_percent_mean,B_Rolling_Sig_strike_percent_mean,A_Rolling_Sig_strike_percent_std,B_Rolling_Sig_strike_percent_std,A_Rolling_Sig_strike_percent_max,B_Rolling_Sig_strike_percent_max,A_Rolling_Sig_strike_percent_min,B_Rolling_Sig_strike_percent_min,A_Rolling_Sig_strike_percent_median,B_Rolling_Sig_strike_percent_median,A_Rolling_Total_Strikes_land_mean,B_Rolling_Total_Strikes_land_mean,A_Rolling_Total_Strikes_land_std,B_Rolling_Total_Strikes_land_std,A_Rolling_Total_Strikes_land_max,B_Rolling_Total_Strikes_land_max,A_Rolling_Total_Strikes_land_min,B_Rolling_Total_Strikes_land_min,A_Rolling_Total_Strikes_land_median,B_Rolling_Total_Strikes_land_median,A_Rolling_Total_Strikes_att_mean,B_Rolling_Total_Strikes_att_mean,A_Rolling_Total_Strikes_att_std,B_Rolling_Total_Strikes_att_std,A_Rolling_Total_Strikes_att_max,B_Rolling_Total_Strikes_att_max,A_Rolling_Total_Strikes_att_min,B_Rolling_Total_Strikes_att_min,A_Rolling_Total_Strikes_att_median,B_Rolling_Total_Strikes_att_median,A_Rolling_Total_Strikes_percent_mean,B_Rolling_Total_Strikes_percent_mean,A_Rolling_Total_Strikes_percent_std,B_Rolling_Total_Strikes_percent_std,A_Rolling_Total_Strikes_percent_max,B_Rolling_Total_Strikes_percent_max,A_Rolling_Total_Strikes_percent_min,B_Rolling_Total_Strikes_percent_min,A_Rolling_Total_Strikes_percent_median,B_Rolling_Total_Strikes_percent_median,A_Rolling_Takedowns_land_mean,B_Rolling_Takedowns_land_mean,A_Rolling_Takedowns_land_std,B_Rolling_Takedowns_land_std,A_Rolling_Takedowns_land_max,B_Rolling_Takedowns_land_max,A_Rolling_Takedowns_land_min,B_Rolling_Takedowns_land_min,A_Rolling_Takedowns_land_median,B_Rolling_Takedowns_land_median,A_Rolling_Takedowns_att_mean,B_Rolling_Takedowns_att_mean,A_Rolling_Takedowns_att_std,B_Rolling_Takedowns_att_std,A_Rolling_Takedowns_att_max,B_Rolling_Takedowns_att_max,A_Rolling_Takedowns_att_min,B_Rolling_Takedowns_att_min,A_Rolling_Takedowns_att_median,B_Rolling_Takedowns_att_median,A_Rolling_Takedown_percent_mean,B_Rolling_Takedown_percent_mean,A_Rolling_Takedown_percent_std,B_Rolling_Takedown_percent_std,A_Rolling_Takedown_percent_max,B_Rolling_Takedown_percent_max,A_Rolling_Takedown_percent_min,B_Rolling_Takedown_percent_min,A_Rolling_Takedown_percent_median,B_Rolling_Takedown_percent_median,A_Rolling_Sub_Attempts_land_mean,B_Rolling_Sub_Attempts_land_mean,A_Rolling_Sub_Attempts_land_std,B_Rolling_Sub_Attempts_land_std,A_Rolling_Sub_Attempts_land_max,B_Rolling_Sub_Attempts_land_max,A_Rolling_Sub_Attempts_land_min,B_Rolling_Sub_Attempts_land_min,A_Rolling_Sub_Attempts_land_median,B_Rolling_Sub_Attempts_land_median,A_Rolling_Sub_Attempts_att_mean,B_Rolling_Sub_Attempts_att_mean,A_Rolling_Sub_Attempts_att_std,B_Rolling_Sub_Attempts_att_std,A_Rolling_Sub_Attempts_att_max,B_Rolling_Sub_Attempts_att_max,A_Rolling_Sub_Attempts_att_min,B_Rolling_Sub_Attempts_att_min,A_Rolling_Sub_Attempts_att_median,B_Rolling_Sub_Attempts_att_median,A_Rolling_Rev_mean,B_Rolling_Rev_mean,A_Rolling_Rev_std,B_Rolling_Rev_std,A_Rolling_Rev_max,B_Rolling_Rev_max,A_Rolling_Rev_min,B_Rolling_Rev_min,A_Rolling_Rev_median,B_Rolling_Rev_median,A_Rolling_Ctrl_time_min_mean,B_Rolling_Ctrl_time_min_mean,A_Rolling_Ctrl_time_min_std,B_Rolling_Ctrl_time_min_std,A_Rolling_Ctrl_time_min_max,B_Rolling_Ctrl_time_min_max,A_Rolling_Ctrl_time_min_min,B_Rolling_Ctrl_time_min_min,A_Rolling_Ctrl_time_min_median,B_Rolling_Ctrl_time_min_median,A_Rolling_Ctrl_time_sec_mean,B_Rolling_Ctrl_time_sec_mean,A_Rolling_Ctrl_time_sec_std,B_Rolling_Ctrl_time_sec_std,A_Rolling_Ctrl_time_sec_max,B_Rolling_Ctrl_time_sec_max,A_Rolling_Ctrl_time_sec_min,B_Rolling_Ctrl_time_sec_min,A_Rolling_Ctrl_time_sec_median,B_Rolling_Ctrl_time_sec_median,A_Rolling_Ctrl_time_tot_mean,B_Rolling_Ctrl_time_tot_mean,A_Rolling_Ctrl_time_tot_std,B_Rolling_Ctrl_time_tot_std,A_Rolling_Ctrl_time_tot_max,B_Rolling_Ctrl_time_tot_max,A_Rolling_Ctrl_time_tot_min,B_Rolling_Ctrl_time_tot_min,A_Rolling_Ctrl_time_tot_median,B_Rolling_Ctrl_time_tot_median,A_Rolling_Head_Strikes_land_mean,B_Rolling_Head_Strikes_land_mean,A_Rolling_Head_Strikes_land_std,B_Rolling_Head_Strikes_land_std,A_Rolling_Head_Strikes_land_max,B_Rolling_Head_Strikes_land_max,A_Rolling_Head_Strikes_land_min,B_Rolling_Head_Strikes_land_min,A_Rolling_Head_Strikes_land_median,B_Rolling_Head_Strikes_land_median,A_Rolling_Head_Strikes_att_mean,B_Rolling_Head_Strikes_att_mean,A_Rolling_Head_Strikes_att_std,B_Rolling_Head_Strikes_att_std,A_Rolling_Head_Strikes_att_max,B_Rolling_Head_Strikes_att_max,A_Rolling_Head_Strikes_att_min,B_Rolling_Head_Strikes_att_min,A_Rolling_Head_Strikes_att_median,B_Rolling_Head_Strikes_att_median,A_Rolling_Head_Strikes_percent_mean,B_Rolling_Head_Strikes_percent_mean,A_Rolling_Head_Strikes_percent_std,B_Rolling_Head_Strikes_percent_std,A_Rolling_Head_Strikes_percent_max,B_Rolling_Head_Strikes_percent_max,A_Rolling_Head_Strikes_percent_min,B_Rolling_Head_Strikes_percent_min,A_Rolling_Head_Strikes_percent_median,B_Rolling_Head_Strikes_percent_median,A_Rolling_Body_Strikes_land_mean,B_Rolling_Body_Strikes_land_mean,A_Rolling_Body_Strikes_land_std,B_Rolling_Body_Strikes_land_std,A_Rolling_Body_Strikes_land_max,B_Rolling_Body_Strikes_land_max,A_Rolling_Body_Strikes_land_min,B_Rolling_Body_Strikes_land_min,A_Rolling_Body_Strikes_land_median,B_Rolling_Body_Strikes_land_median,A_Rolling_Body_Strikes_att_mean,B_Rolling_Body_Strikes_att_mean,A_Rolling_Body_Strikes_att_std,B_Rolling_Body_Strikes_att_std,A_Rolling_Body_Strikes_att_max,B_Rolling_Body_Strikes_att_max,A_Rolling_Body_Strikes_att_min,B_Rolling_Body_Strikes_att_min,A_Rolling_Body_Strikes_att_median,B_Rolling_Body_Strikes_att_median,A_Rolling_Body_Strikes_percent_mean,B_Rolling_Body_Strikes_percent_mean,A_Rolling_Body_Strikes_percent_std,B_Rolling_Body_Strikes_percent_std,A_Rolling_Body_Strikes_percent_max,B_Rolling_Body_Strikes_percent_max,A_Rolling_Body_Strikes_percent_min,B_Rolling_Body_Strikes_percent_min,A_Rolling_Body_Strikes_percent_median,B_Rolling_Body_Strikes_percent_median,A_Rolling_Leg_Strikes_land_mean,B_Rolling_Leg_Strikes_land_mean,A_Rolling_Leg_Strikes_land_std,B_Rolling_Leg_Strikes_land_std,A_Rolling_Leg_Strikes_land_max,B_Rolling_Leg_Strikes_land_max,A_Rolling_Leg_Strikes_land_min,B_Rolling_Leg_Strikes_land_min,A_Rolling_Leg_Strikes_land_median,B_Rolling_Leg_Strikes_land_median,A_Rolling_Leg_Strikes_att_mean,B_Rolling_Leg_Strikes_att_mean,A_Rolling_Leg_Strikes_att_std,B_Rolling_Leg_Strikes_att_std,A_Rolling_Leg_Strikes_att_max,B_Rolling_Leg_Strikes_att_max,A_Rolling_Leg_Strikes_att_min,B_Rolling_Leg_Strikes_att_min,A_Rolling_Leg_Strikes_att_median,B_Rolling_Leg_Strikes_att_median,A_Rolling_Leg_Strikes_percent_mean,B_Rolling_Leg_Strikes_percent_mean,A_Rolling_Leg_Strikes_percent_std,B_Rolling_Leg_Strikes_percent_std,A_Rolling_Leg_Strikes_percent_max,B_Rolling_Leg_Strikes_percent_max,A_Rolling_Leg_Strikes_percent_min,B_Rolling_Leg_Strikes_percent_min,A_Rolling_Leg_Strikes_percent_median,B_Rolling_Leg_Strikes_percent_median,A_Rolling_Distance_Strikes_land_mean,B_Rolling_Distance_Strikes_land_mean,A_Rolling_Distance_Strikes_land_std,B_Rolling_Distance_Strikes_land_std,A_Rolling_Distance_Strikes_land_max,B_Rolling_Distance_Strikes_land_max,A_Rolling_Distance_Strikes_land_min,B_Rolling_Distance_Strikes_land_min,A_Rolling_Distance_Strikes_land_median,B_Rolling_Distance_Strikes_land_median,A_Rolling_Distance_Strikes_att_mean,B_Rolling_Distance_Strikes_att_mean,A_Rolling_Distance_Strikes_att_std,B_Rolling_Distance_Strikes_att_std,A_Rolling_Distance_Strikes_att_max,B_Rolling_Distance_Strikes_att_max,A_Rolling_Distance_Strikes_att_min,B_Rolling_Distance_Strikes_att_min,A_Rolling_Distance_Strikes_att_median,B_Rolling_Distance_Strikes_att_median,A_Rolling_Distance_Strikes_percent_mean,B_Rolling_Distance_Strikes_percent_mean,A_Rolling_Distance_Strikes_percent_std,B_Rolling_Distance_Strikes_percent_std,A_Rolling_Distance_Strikes_percent_max,B_Rolling_Distance_Strikes_percent_max,A_Rolling_Distance_Strikes_percent_min,B_Rolling_Distance_Strikes_percent_min,A_Rolling_Distance_Strikes_percent_median,B_Rolling_Distance_Strikes_percent_median,A_Rolling_Clinch_Strikes_land_mean,B_Rolling_Clinch_Strikes_land_mean,A_Rolling_Clinch_Strikes_land_std,B_Rolling_Clinch_Strikes_land_std,A_Rolling_Clinch_Strikes_land_max,B_Rolling_Clinch_Strikes_land_max,A_Rolling_Clinch_Strikes_land_min,B_Rolling_Clinch_Strikes_land_min,A_Rolling_Clinch_Strikes_land_median,B_Rolling_Clinch_Strikes_land_median,A_Rolling_Clinch_Strikes_att_mean,B_Rolling_Clinch_Strikes_att_mean,A_Rolling_Clinch_Strikes_att_std,B_Rolling_Clinch_Strikes_att_std,A_Rolling_Clinch_Strikes_att_max,B_Rolling_Clinch_Strikes_att_max,A_Rolling_Clinch_Strikes_att_min,B_Rolling_Clinch_Strikes_att_min,A_Rolling_Clinch_Strikes_att_median,B_Rolling_Clinch_Strikes_att_median,A_Rolling_Clinch_Strikes_percent_mean,B_Rolling_Clinch_Strikes_percent_mean,A_Rolling_Clinch_Strikes_percent_std,B_Rolling_Clinch_Strikes_percent_std,A_Rolling_Clinch_Strikes_percent_max,B_Rolling_Clinch_Strikes_percent_max,A_Rolling_Clinch_Strikes_percent_min,B_Rolling_Clinch_Strikes_percent_min,A_Rolling_Clinch_Strikes_percent_median,B_Rolling_Clinch_Strikes_percent_median,A_Rolling_Ground_Strikes_land_mean,B_Rolling_Ground_Strikes_land_mean,A_Rolling_Ground_Strikes_land_std,B_Rolling_Ground_Strikes_land_std,A_Rolling_Ground_Strikes_land_max,B_Rolling_Ground_Strikes_land_max,A_Rolling_Ground_Strikes_land_min,B_Rolling_Ground_Strikes_land_min,A_Rolling_Ground_Strikes_land_median,B_Rolling_Ground_Strikes_land_median,A_Rolling_Ground_Strikes_att_mean,B_Rolling_Ground_Strikes_att_mean,A_Rolling_Ground_Strikes_att_std,B_Rolling_Ground_Strikes_att_std,A_Rolling_Ground_Strikes_att_max,B_Rolling_Ground_Strikes_att_max,A_Rolling_Ground_Strikes_att_min,B_Rolling_Ground_Strikes_att_min,A_Rolling_Ground_Strikes_att_median,B_Rolling_Ground_Strikes_att_median,A_Rolling_Ground_Strikes_percent_mean,B_Rolling_Ground_Strikes_percent_mean,A_Rolling_Ground_Strikes_percent_std,B_Rolling_Ground_Strikes_percent_std,A_Rolling_Ground_Strikes_percent_max,B_Rolling_Ground_Strikes_percent_max,A_Rolling_Ground_Strikes_percent_min,B_Rolling_Ground_Strikes_percent_min,A_Rolling_Ground_Strikes_percent_median,B_Rolling_Ground_Strikes_percent_median
0,Derrick Lewis,Serghei Spivac,2022-11-19,0.24,0.1111111111111111,0.4739688435398098,0.3187276291558383,2,1,0,0,0.0,0.0,23.2,28.88888888888889,23.068628397926396,22.644807386844818,121,73,1,0,18.0,22.0,42.64,60.166666666666664,36.471524799658724,46.81910476961912,171,149,1,3,36.5,45.5,0.5368,0.46611111111111103,0.1773706955400571,0.16174543981697692,1.0,0.7,0.21,0.0,0.525,0.495,33.48,51.611111111111114,28.13548749472197,48.495229678673574,133,165,1,0,28.5,33.5,54.06,86.61111111111111,39.39000026925769,74.04102252044481,183,253,1,3,47.0,55.5,0.6031545080570807,0.5406085489858494,0.18684269601263315,0.18223065097160582,1.0,0.7925925925925926,0.2391304347826087,0.0,0.6421703296703296,0.5941358024691359,0.88,1.3333333333333333,1.499360132883627,2.02837021134844,7,6,0,0,0.0,0.0,2.2,2.388888888888889,2.905932629027116,3.137585766866691,13,8,0,0,1.0,0.5,0.3674794902067629,0.4920634920634921,0.3522323224501324,0.34377406181322573,1.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.14,0.16666666666666666,0.40251733132897766,0.3779644730092272,2,1,0,0,0.0,0.0,,,,,,,,,,,0.12,0.0,0.3265986323710904,0.0,1,0,0,0,0.0,0.0,1.54,2.111111111111111,2.345939970125908,2.846328740955146,9,8,0,0,1.0,0.0,19.82,16.666666666666668,19.107024463227752,17.61492873348383,59.0,52.0,0.0,0.0,12.0,13.0,112.22,143.33333333333334,147.00282275857796,183.40119955987203,581.0,509.0,0.0,0.0,85.0,14.0,15.78,23.88888888888889,16.038199349797296,21.588062544944705,78.0,72.0,0.0,0.0,12.0,19.5,32.9,54.05555555555556,28.15559222849652,44.15747433541167,122.0,148.0,1.0,2.0,25.0,36.5,0.4489613786895106,0.3916724284202313,0.21760977672982762,0.2103667876573874,1.0,0.7083333333333334,0.0,0.0,0.4444444444444444,0.41052631578947363,4.54,3.3333333333333335,5.386890184381509,4.222389303293981,29.0,14.0,0.0,0.0,2.0,2.0,6.34,4.388888888888889,7.263051644585711,5.535742447445007,33.0,16.0,0.0,0.0,3.5,2.0,0.7541321263393244,0.8076923076923077,0.2550062249017612,0.30767427831793404,1.0,1.0,0.0,0.0,0.780952380952381,1.0,2.88,1.6666666666666667,5.236391694649855,3.5132402626147194,32.0,13.0,0.0,0.0,1.0,0.0,3.4,1.7222222222222223,5.55232229146353,3.637983044891858,32.0,13.0,0.0,0.0,1.0,0.0,0.8352044352044352,0.9857142857142858,0.291695387538934,0.03631365196012814,1.0,1.0,0.0,0.9,1.0,1.0,12.1,17.27777777777778,17.279929386312883,18.382617738522306,88.0,55.0,0.0,0.0,7.0,9.0,27.16,44.55555555555556,31.157702486583062,42.75541365517818,134.0,121.0,0.0,3.0,15.0,20.0,0.42402306948073637,0.363386890410806,0.2071571547107305,0.17937747483246547,1.0,0.6,0.0,0.0,0.4406779661016949,0.4000972289742343,4.26,2.2777777777777777,5.674005942395851,2.185812841434,22.0,6.0,0.0,0.0,2.0,2.5,6.14,3.2777777777777777,8.389531716624143,3.4443420363680586,41.0,9.0,0.0,0.0,3.0,2.5,0.7083018146554639,0.7866161616161617,0.2715944236520451,0.2145049472652351,1.0,1.0,0.0,0.4444444444444444,0.7019704433497538,0.75,6.84,9.333333333333334,10.326703640601297,12.20772589095002,46.0,44.0,0.0,0.0,1.0,4.0,9.34,12.333333333333334,14.395018779305765,15.693492736982238,71.0,55.0,0.0,0.0,2.0,5.5,0.6731726328574285,0.6878507766743062,0.28102154951056346,0.25428245911569,1.0,1.0,0.0,0.0,0.7419354838709677,0.7058823529411765
1,Cody Brundage,Rodolfo Vieira,2022-11-19,0.125,0.0,0.3415650255319866,0.0,1,0,0,0,0.0,0.0,16.5,40.2,8.438009243891594,35.49588560293774,29,109,4,5,15.0,27.0,32.5,77.7,16.69331203406522,66.71392184859957,56,192,8,10,32.0,46.5,0.54125,0.505,0.2140054516439554,0.10117728057851305,0.93,0.64,0.32,0.34,0.505,0.505,32.875,52.2,27.38582358325806,37.896812808633804,84,128,4,7,21.5,50.5,55.0,91.4,44.76308002509806,68.50462911750063,142,209,8,12,38.0,74.5,0.6065873176603447,0.5863766584396501,0.19183960197412073,0.0964544684312229,0.9375,0.684931506849315,0.2962962962962963,0.3971291866028708,0.5969794671644324,0.6004005195929856,1.0,1.2,1.2649110640673518,1.5761378513048243,4,4,0,0,1.0,0.0,3.25,4.6,4.781910357447813,6.2103479010947185,15,20,0,0,1.5,2.5,0.3916666666666666,0.42976190476190473,0.3231395858126824,0.3809084119647452,1.0,1.0,0.0,0.0,0.29999999999999993,0.41428571428571426,0.25,0.5,0.4472135954999579,0.6882472016116853,1,2,0,0,0.0,0.0,,,,,,,,,,,0.25,0.2,0.6831300510639732,0.41039134083406165,2,1,0,0,0.0,0.0,1.75,1.5,2.9097537123726926,1.7320508075688772,9,5,0,0,1.0,1.0,24.25,16.8,20.328961278596275,17.916766625588153,55.0,54.0,0.0,0.0,19.5,9.5,129.25,106.8,175.24059651424,105.87460308755526,561.0,330.0,0.0,0.0,95.0,99.5,13.25,31.8,8.386497083606082,26.092144411680696,26.0,80.0,2.0,2.0,13.0,23.5,28.0,66.8,15.807171368295679,55.64700776936897,52.0,170.0,5.0,7.0,27.5,40.5,0.4876365001365002,0.46737567146658054,0.25872031332471096,0.11338683422340319,0.9333333333333332,0.6222222222222222,0.1333333333333333,0.2857142857142857,0.4444444444444444,0.5092592592592593,1.75,5.7,1.6931233465600393,8.609052762858653,5.0,29.0,0.0,0.0,1.0,2.5,2.375,8.1,2.187083293643233,11.511550263699682,6.0,38.0,0.0,0.0,1.0,3.5,0.7404761904761905,0.7316050543024227,0.34614570604999545,0.20332981023075902,1.0,1.0,0.0,0.4285714285714285,0.8333333333333334,0.756578947368421,1.5,2.7,2.0,4.835178111344096,6.0,16.0,0.0,0.0,1.0,0.5,2.125,2.8,2.895398648430529,4.851478342244058,9.0,16.0,0.0,0.0,1.5,0.5,0.7333333333333333,0.95,0.23830678432808017,0.10540925533894598,1.0,1.0,0.5,0.75,0.6666666666666666,1.0,6.5,35.3,4.47213595499958,36.54571758338055,13.0,104.0,1.0,0.0,7.0,18.0,18.625,70.5,13.195327455833246,68.17199610273693,37.0,187.0,1.0,3.0,20.5,36.5,0.4245314314064314,0.4165501086801644,0.230285826062576,0.19150673358758935,1.0,0.6227544910179641,0.25,0.0,0.3574938574938574,0.42112299465240643,3.625,2.6,4.7871355387816905,3.4701736646971857,15.0,12.0,0.0,0.0,2.0,2.0,5.375,3.3,7.9487944578617284,4.079473650259049,25.0,14.0,0.0,0.0,3.5,2.5,0.75,0.8034013605442176,0.20670576365276497,0.2041726641558992,1.0,1.0,0.5,0.5,0.7,0.8571428571428571,6.375,2.3,6.08687111741328,3.700640058436549,18.0,12.0,0.0,0.0,5.5,0.5,8.5,3.9,6.592925501373928,6.544583939974216,19.0,22.0,0.0,0.0,9.5,2.0,0.7023391812865497,0.6266233766233766,0.26743921224075173,0.3572072497493921,1.0,1.0,0.3333333333333333,0.0,0.7166666666666667,0.6298701298701299
2,Andre Fialho,Muslim Salikhov,2022-11-19,0.375,0.3333333333333333,0.5,0.48154341234307685,1,1,0,0,0.0,0.0,38.625,28.583333333333332,29.033027170218862,19.836103813318626,107,63,17,6,28.0,24.0,80.75,70.91666666666667,58.22198897323931,45.56974269485579,202,138,24,23,57.0,52.0,0.50125,0.38833333333333336,0.12505332196040747,0.09653414204161212,0.7,0.52,0.33,0.23,0.52,0.42,39.75,33.416666666666664,30.610455730027933,21.110303823873117,112,71,17,6,28.0,29.5,82.125,76.83333333333333,60.47685507696312,48.339080118126645,209,148,24,23,57.0,58.0,0.5104554989327916,0.4335945014720342,0.12174510802432567,0.09485105887350213,0.7083333333333334,0.5503875968992248,0.3478260869565217,0.2307692307692307,0.5319875275522821,0.44804108934543707,0.125,0.8333333333333334,0.3415650255319866,1.1671841502435294,1,3,0,0,0.0,0.0,0.5,2.3333333333333335,1.3662601021279464,2.140025734641417,4,7,0,0,0.0,2.0,0.25,0.2716931216931217,0.0,0.27359556722716677,0.25,0.6666666666666666,0.25,0.0,0.25,0.25,0.0,0.08333333333333333,0.0,0.28232985128663995,0,1,0,0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.9780192938436515,0,3,0,0,0.0,0.0,11.75,12.666666666666666,19.56016359849784,13.566796637913196,45.0,40.0,0.0,0.0,1.0,7.5,11.75,42.666666666666664,19.56016359849784,57.75259577577946,45.0,188.0,0.0,0.0,1.0,25.0,24.0,14.916666666666666,14.596803303006677,12.1688006863835,49.0,41.0,9.0,1.0,17.0,11.5,62.0,51.75,41.28599439680887,37.11117258232058,128.0,110.0,19.0,10.0,46.0,40.0,0.41967979355307317,0.2634145881228625,0.10995187876818628,0.08043762301973655,0.631578947368421,0.3904761904761905,0.2954545454545454,0.1,0.4325269892043183,0.25,8.625,8.666666666666666,13.875037537486762,7.749707801878259,44.0,26.0,1.0,0.0,4.0,7.0,12.375,13.0,21.007538329529872,9.325048082403137,66.0,27.0,2.0,0.0,5.0,8.0,0.7619047619047619,0.5982264032264032,0.22402893669050605,0.29001596036669375,1.0,1.0,0.3333333333333333,0.0,0.7142857142857143,0.6153846153846154,6.0,5.0,4.033195589934446,3.5630958693126744,14.0,13.0,0.0,0.0,5.5,5.0,6.375,6.166666666666667,4.193248541803041,5.3051793123542845,14.0,20.0,0.0,0.0,6.0,6.0,0.9476190476190476,0.8873966942148761,0.08644378215075661,0.16644228393265886,1.0,1.0,0.8,0.6,1.0,1.0,34.75,24.0,25.63721253698745,15.631629028573974,96.0,49.0,16.0,4.0,24.5,21.0,75.75,63.333333333333336,53.38601564704624,41.00759915437378,188.0,135.0,23.0,20.0,53.5,47.5,0.4896559619547667,0.37498617476507956,0.1251896094093828,0.09612934781692353,0.6956521739130435,0.5,0.2950819672131147,0.2,0.5104211897524967,0.396078431372549,3.0,2.4166666666666665,4.066120181860509,3.3997016066844385,11.0,11.0,0.0,0.0,0.5,0.5,3.375,4.333333333333333,4.897278155601674,5.569065698447379,14.0,18.0,0.0,0.0,0.5,1.0,0.9464285714285714,0.4425925925925926,0.09919501068991624,0.3574500183433382,1.0,1.0,0.7857142857142857,0.0,1.0,0.5555555555555556,0.875,2.1666666666666665,0.9574271077563381,3.5833754631834114,2.0,13.0,0.0,0.0,0.5,1.0,1.625,3.25,1.927865832122834,5.19406015267105,6.0,19.0,0.0,0.0,1.5,2.0,0.6666666666666666,0.600125313283208,0.4444444444444445,0.2945755087378066,1.0,1.0,0.0,0.0,1.0,0.6666666666666666
3,Charles Johnson,Zhalgas Zhumagulov,2022-11-19,0.0,0.2,0.0,0.6155870112510925,0,2,0,0,0.0,0.0,12.0,44.3,0.0,20.611953608984944,12,68,12,10,12.0,52.5,25.5,101.6,4.041451884327381,45.43404705261185,29,169,22,24,25.5,115.5,0.475,0.43099999999999994,0.07505553499465138,0.1242620321400666,0.54,0.73,0.41,0.27,0.475,0.405,51.5,60.0,22.516660498395403,35.74765358512507,71,129,32,10,51.5,62.0,69.0,118.9,17.320508075688775,63.880562895058105,84,226,54,24,69.0,125.5,0.718915343915344,0.48510460548880047,0.14586494896192928,0.12162417620142135,0.8452380952380952,0.7397260273972602,0.5925925925925926,0.275,0.718915343915344,0.4678767123287671,6.0,0.7,6.928203230275509,0.9233805168766387,12,2,0,0,6.0,0.0,13.0,3.1,15.01110699893027,4.733975740937999,26,13,0,0,13.0,0.5,0.4615384615384615,0.2671328671328671,0.0,0.23827258075823307,0.4615384615384615,0.6666666666666666,0.4615384615384615,0.0,0.4615384615384615,0.1818181818181818,0.0,0.1,0.0,0.30779350562554625,0,1,0,0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,5.5,0.8,6.3508529610858835,1.7044832524535807,11,5,0,0,5.5,0.0,35.5,19.8,9.814954576223638,15.612410717792836,44.0,43.0,27.0,0.0,35.5,20.5,365.5,67.8,390.86613224137665,110.28556235136989,704.0,332.0,27.0,0.0,365.5,20.5,4.0,21.2,1.1547005383792515,14.500816673916209,5.0,43.0,3.0,2.0,4.0,19.0,11.0,71.0,6.928203230275509,36.66060555964672,17.0,133.0,5.0,15.0,11.0,66.0,0.44705882352941173,0.2890151398149581,0.17660125881094435,0.16165865839382693,0.6,0.6964285714285714,0.2941176470588235,0.074074074074074,0.44705882352941173,0.2890710382513661,4.5,13.0,1.7320508075688772,8.70571500132014,6.0,31.0,3.0,4.0,4.5,11.0,8.0,18.8,1.1547005383792515,11.87478531661897,9.0,41.0,7.0,6.0,8.0,17.5,0.5476190476190476,0.6908170917726385,0.13746434980705377,0.07976668351339548,0.6666666666666666,0.8571428571428571,0.4285714285714285,0.5454545454545454,0.5476190476190476,0.69,3.5,10.1,0.5773502691896257,8.04526666987948,4.0,30.0,3.0,2.0,3.5,8.0,6.5,11.8,1.7320508075688772,8.89470569910462,8.0,33.0,5.0,3.0,6.5,8.5,0.5875,0.8271854435554127,0.24537386440559097,0.10070862079384237,0.8,1.0,0.375,0.6666666666666666,0.5875,0.849624060150376,8.5,41.9,1.7320508075688772,19.939117860442867,10.0,64.0,7.0,10.0,8.5,50.0,21.5,98.1,5.196152422706632,42.891417372366305,26.0,163.0,17.0,24.0,21.5,109.0,0.3981900452488687,0.42804325255310405,0.0156746679417998,0.13293685464344895,0.4117647058823529,0.7361111111111112,0.3846153846153846,0.2718446601941747,0.39819004524886875,0.40705128205128205,2.0,1.9,1.1547005383792515,2.84512510131018,3.0,9.0,1.0,0.0,2.0,1.0,2.5,2.6,0.5773502691896257,2.9806392814823788,3.0,9.0,2.0,0.0,2.5,2.0,0.75,0.5544217687074829,0.28867513459481287,0.29167000393225245,1.0,1.0,0.5,0.0,0.75,0.5,1.5,0.5,0.5773502691896257,0.8271701918685112,2.0,2.0,1.0,0.0,1.5,0.0,1.5,0.9,0.5773502691896257,1.1652874052533586,2.0,3.0,1.0,0.0,1.5,0.0,1.0,0.5416666666666666,0.0,0.38575837490522974,1.0,1.0,1.0,0.0,1.0,0.5833333333333333
