,Fighter_A,Fighter_B,date,A_Rolling_Kd_mean,B_Rolling_Kd_mean,A_Rolling_Kd_std,B_Rolling_Kd_std,A_Rolling_Kd_max,B_Rolling_Kd_max,A_Rolling_Kd_min,B_Rolling_Kd_min,A_Rolling_Kd_median,B_Rolling_Kd_median,A_Rolling_Sig_strike_land_mean,B_Rolling_Sig_strike_land_mean,A_Rolling_Sig_strike_land_std,B_Rolling_Sig_strike_land_std,A_Rolling_Sig_strike_land_max,B_Rolling_Sig_strike_land_max,A_Rolling_Sig_strike_land_min,B_Rolling_Sig_strike_land_min,A_Rolling_Sig_strike_land_median,B_Rolling_Sig_strike_land_median,A_Rolling_Sig_strike_att_mean,B_Rolling_Sig_strike_att_mean,A_Rolling_Sig_strike_att_std,B_Rolling_Sig_strike_att_std,A_Rolling_Sig_strike_att_max,B_Rolling_Sig_strike_att_max,A_Rolling_Sig_strike_att_min,B_Rolling_Sig_strike_att_min,A_Rolling_Sig_strike_att_median,B_Rolling_Sig_strike_att_median,A_Rolling_Sig_strike_percent_mean,B_Rolling_Sig_strike_percent_mean,A_Rolling_Sig_strike_percent_std,B_Rolling_Sig_strike_percent_std,A_Rolling_Sig_strike_percent_max,B_Rolling_Sig_strike_percent_max,A_Rolling_Sig_strike_percent_min,B_Rolling_Sig_strike_percent_min,A_Rolling_Sig_strike_percent_median,B_Rolling_Sig_strike_percent_median,A_Rolling_Total_Strikes_land_mean,B_Rolling_Total_Strikes_land_mean,A_Rolling_Total_Strikes_land_std,B_Rolling_Total_Strikes_land_std,A_Rolling_Total_Strikes_land_max,B_Rolling_Total_Strikes_land_max,A_Rolling_Total_Strikes_land_min,B_Rolling_Total_Strikes_land_min,A_Rolling_Total_Strikes_land_median,B_Rolling_Total_Strikes_land_median,A_Rolling_Total_Strikes_att_mean,B_Rolling_Total_Strikes_att_mean,A_Rolling_Total_Strikes_att_std,B_Rolling_Total_Strikes_att_std,A_Rolling_Total_Strikes_att_max,B_Rolling_Total_Strikes_att_max,A_Rolling_Total_Strikes_att_min,B_Rolling_Total_Strikes_att_min,A_Rolling_Total_Strikes_att_median,B_Rolling_Total_Strikes_att_median,A_Rolling_Total_Strikes_percent_mean,B_Rolling_Total_Strikes_percent_mean,A_Rolling_Total_Strikes_percent_std,B_Rolling_Total_Strikes_percent_std,A_Rolling_Total_Strikes_percent_max,B_Rolling_Total_Strikes_percent_max,A_Rolling_Total_Strikes_percent_min,B_Rolling_Total_Strikes_percent_min,A_Rolling_Total_Strikes_percent_median,B_Rolling_Total_Strikes_percent_median,A_Rolling_Takedowns_land_mean,B_Rolling_Takedowns_land_mean,A_Rolling_Takedowns_land_std,B_Rolling_Takedowns_land_std,A_Rolling_Takedowns_land_max,B_Rolling_Takedowns_land_max,A_Rolling_Takedowns_land_min,B_Rolling_Takedowns_land_min,A_Rolling_Takedowns_land_median,B_Rolling_Takedowns_land_median,A_Rolling_Takedowns_att_mean,B_Rolling_Takedowns_att_mean,A_Rolling_Takedowns_att_std,B_Rolling_Takedowns_att_std,A_Rolling_Takedowns_att_max,B_Rolling_Takedowns_att_max,A_Rolling_Takedowns_att_min,B_Rolling_Takedowns_att_min,A_Rolling_Takedowns_att_median,B_Rolling_Takedowns_att_median,A_Rolling_Takedown_percent_mean,B_Rolling_Takedown_percent_mean,A_Rolling_Takedown_percent_std,B_Rolling_Takedown_percent_std,A_Rolling_Takedown_percent_max,B_Rolling_Takedown_percent_max,A_Rolling_Takedown_percent_min,B_Rolling_Takedown_percent_min,A_Rolling_Takedown_percent_median,B_Rolling_Takedown_percent_median,A_Rolling_Sub_Attempts_land_mean,B_Rolling_Sub_Attempts_land_mean,A_Rolling_Sub_Attempts_land_std,B_Rolling_Sub_Attempts_land_std,A_Rolling_Sub_Attempts_land_max,B_Rolling_Sub_Attempts_land_max,A_Rolling_Sub_Attempts_land_min,B_Rolling_Sub_Attempts_land_min,A_Rolling_Sub_Attempts_land_median,B_Rolling_Sub_Attempts_land_median,A_Rolling_Sub_Attempts_att_mean,B_Rolling_Sub_Attempts_att_mean,A_Rolling_Sub_Attempts_att_std,B_Rolling_Sub_Attempts_att_std,A_Rolling_Sub_Attempts_att_max,B_Rolling_Sub_Attempts_att_max,A_Rolling_Sub_Attempts_att_min,B_Rolling_Sub_Attempts_att_min,A_Rolling_Sub_Attempts_att_median,B_Rolling_Sub_Attempts_att_median,A_Rolling_Rev_mean,B_Rolling_Rev_mean,A_Rolling_Rev_std,B_Rolling_Rev_std,A_Rolling_Rev_max,B_Rolling_Rev_max,A_Rolling_Rev_min,B_Rolling_Rev_min,A_Rolling_Rev_median,B_Rolling_Rev_median,A_Rolling_Ctrl_time_min_mean,B_Rolling_Ctrl_time_min_mean,A_Rolling_Ctrl_time_min_std,B_Rolling_Ctrl_time_min_std,A_Rolling_Ctrl_time_min_max,B_Rolling_Ctrl_time_min_max,A_Rolling_Ctrl_time_min_min,B_Rolling_Ctrl_time_min_min,A_Rolling_Ctrl_time_min_median,B_Rolling_Ctrl_time_min_median,A_Rolling_Ctrl_time_sec_mean,B_Rolling_Ctrl_time_sec_mean,A_Rolling_Ctrl_time_sec_std,B_Rolling_Ctrl_time_sec_std,A_Rolling_Ctrl_time_sec_max,B_Rolling_Ctrl_time_sec_max,A_Rolling_Ctrl_time_sec_min,B_Rolling_Ctrl_time_sec_min,A_Rolling_Ctrl_time_sec_median,B_Rolling_Ctrl_time_sec_median,A_Rolling_Ctrl_time_tot_mean,B_Rolling_Ctrl_time_tot_mean,A_Rolling_Ctrl_time_tot_std,B_Rolling_Ctrl_time_tot_std,A_Rolling_Ctrl_time_tot_max,B_Rolling_Ctrl_time_tot_max,A_Rolling_Ctrl_time_tot_min,B_Rolling_Ctrl_time_tot_min,A_Rolling_Ctrl_time_tot_median,B_Rolling_Ctrl_time_tot_median,A_Rolling_Head_Strikes_land_mean,B_Rolling_Head_Strikes_land_mean,A_Rolling_Head_Strikes_land_std,B_Rolling_Head_Strikes_land_std,A_Rolling_Head_Strikes_land_max,B_Rolling_Head_Strikes_land_max,A_Rolling_Head_Strikes_land_min,B_Rolling_Head_Strikes_land_min,A_Rolling_Head_Strikes_land_median,B_Rolling_Head_Strikes_land_median,A_Rolling_Head_Strikes_att_mean,B_Rolling_Head_Strikes_att_mean,A_Rolling_Head_Strikes_att_std,B_Rolling_Head_Strikes_att_std,A_Rolling_Head_Strikes_att_max,B_Rolling_Head_Strikes_att_max,A_Rolling_Head_Strikes_att_min,B_Rolling_Head_Strikes_att_min,A_Rolling_Head_Strikes_att_median,B_Rolling_Head_Strikes_att_median,A_Rolling_Head_Strikes_percent_mean,B_Rolling_Head_Strikes_percent_mean,A_Rolling_Head_Strikes_percent_std,B_Rolling_Head_Strikes_percent_std,A_Rolling_Head_Strikes_percent_max,B_Rolling_Head_Strikes_percent_max,A_Rolling_Head_Strikes_percent_min,B_Rolling_Head_Strikes_percent_min,A_Rolling_Head_Strikes_percent_median,B_Rolling_Head_Strikes_percent_median,A_Rolling_Body_Strikes_land_mean,B_Rolling_Body_Strikes_land_mean,A_Rolling_Body_Strikes_land_std,B_Rolling_Body_Strikes_land_std,A_Rolling_Body_Strikes_land_max,B_Rolling_Body_Strikes_land_max,A_Rolling_Body_Strikes_land_min,B_Rolling_Body_Strikes_land_min,A_Rolling_Body_Strikes_land_median,B_Rolling_Body_Strikes_land_median,A_Rolling_Body_Strikes_att_mean,B_Rolling_Body_Strikes_att_mean,A_Rolling_Body_Strikes_att_std,B_Rolling_Body_Strikes_att_std,A_Rolling_Body_Strikes_att_max,B_Rolling_Body_Strikes_att_max,A_Rolling_Body_Strikes_att_min,B_Rolling_Body_Strikes_att_min,A_Rolling_Body_Strikes_att_median,B_Rolling_Body_Strikes_att_median,A_Rolling_Body_Strikes_percent_mean,B_Rolling_Body_Strikes_percent_mean,A_Rolling_Body_Strikes_percent_std,B_Rolling_Body_Strikes_percent_std,A_Rolling_Body_Strikes_percent_max,B_Rolling_Body_Strikes_percent_max,A_Rolling_Body_Strikes_percent_min,B_Rolling_Body_Strikes_percent_min,A_Rolling_Body_Strikes_percent_median,B_Rolling_Body_Strikes_percent_median,A_Rolling_Leg_Strikes_land_mean,B_Rolling_Leg_Strikes_land_mean,A_Rolling_Leg_Strikes_land_std,B_Rolling_Leg_Strikes_land_std,A_Rolling_Leg_Strikes_land_max,B_Rolling_Leg_Strikes_land_max,A_Rolling_Leg_Strikes_land_min,B_Rolling_Leg_Strikes_land_min,A_Rolling_Leg_Strikes_land_median,B_Rolling_Leg_Strikes_land_median,A_Rolling_Leg_Strikes_att_mean,B_Rolling_Leg_Strikes_att_mean,A_Rolling_Leg_Strikes_att_std,B_Rolling_Leg_Strikes_att_std,A_Rolling_Leg_Strikes_att_max,B_Rolling_Leg_Strikes_att_max,A_Rolling_Leg_Strikes_att_min,B_Rolling_Leg_Strikes_att_min,A_Rolling_Leg_Strikes_att_median,B_Rolling_Leg_Strikes_att_median,A_Rolling_Leg_Strikes_percent_mean,B_Rolling_Leg_Strikes_percent_mean,A_Rolling_Leg_Strikes_percent_std,B_Rolling_Leg_Strikes_percent_std,A_Rolling_Leg_Strikes_percent_max,B_Rolling_Leg_Strikes_percent_max,A_Rolling_Leg_Strikes_percent_min,B_Rolling_Leg_Strikes_percent_min,A_Rolling_Leg_Strikes_percent_median,B_Rolling_Leg_Strikes_percent_median,A_Rolling_Distance_Strikes_land_mean,B_Rolling_Distance_Strikes_land_mean,A_Rolling_Distance_Strikes_land_std,B_Rolling_Distance_Strikes_land_std,A_Rolling_Distance_Strikes_land_max,B_Rolling_Distance_Strikes_land_max,A_Rolling_Distance_Strikes_land_min,B_Rolling_Distance_Strikes_land_min,A_Rolling_Distance_Strikes_land_median,B_Rolling_Distance_Strikes_land_median,A_Rolling_Distance_Strikes_att_mean,B_Rolling_Distance_Strikes_att_mean,A_Rolling_Distance_Strikes_att_std,B_Rolling_Distance_Strikes_att_std,A_Rolling_Distance_Strikes_att_max,B_Rolling_Distance_Strikes_att_max,A_Rolling_Distance_Strikes_att_min,B_Rolling_Distance_Strikes_att_min,A_Rolling_Distance_Strikes_att_median,B_Rolling_Distance_Strikes_att_median,A_Rolling_Distance_Strikes_percent_mean,B_Rolling_Distance_Strikes_percent_mean,A_Rolling_Distance_Strikes_percent_std,B_Rolling_Distance_Strikes_percent_std,A_Rolling_Distance_Strikes_percent_max,B_Rolling_Distance_Strikes_percent_max,A_Rolling_Distance_Strikes_percent_min,B_Rolling_Distance_Strikes_percent_min,A_Rolling_Distance_Strikes_percent_median,B_Rolling_Distance_Strikes_percent_median,A_Rolling_Clinch_Strikes_land_mean,B_Rolling_Clinch_Strikes_land_mean,A_Rolling_Clinch_Strikes_land_std,B_Rolling_Clinch_Strikes_land_std,A_Rolling_Clinch_Strikes_land_max,B_Rolling_Clinch_Strikes_land_max,A_Rolling_Clinch_Strikes_land_min,B_Rolling_Clinch_Strikes_land_min,A_Rolling_Clinch_Strikes_land_median,B_Rolling_Clinch_Strikes_land_median,A_Rolling_Clinch_Strikes_att_mean,B_Rolling_Clinch_Strikes_att_mean,A_Rolling_Clinch_Strikes_att_std,B_Rolling_Clinch_Strikes_att_std,A_Rolling_Clinch_Strikes_att_max,B_Rolling_Clinch_Strikes_att_max,A_Rolling_Clinch_Strikes_att_min,B_Rolling_Clinch_Strikes_att_min,A_Rolling_Clinch_Strikes_att_median,B_Rolling_Clinch_Strikes_att_median,A_Rolling_Clinch_Strikes_percent_mean,B_Rolling_Clinch_Strikes_percent_mean,A_Rolling_Clinch_Strikes_percent_std,B_Rolling_Clinch_Strikes_percent_std,A_Rolling_Clinch_Strikes_percent_max,B_Rolling_Clinch_Strikes_percent_max,A_Rolling_Clinch_Strikes_percent_min,B_Rolling_Clinch_Strikes_percent_min,A_Rolling_Clinch_Strikes_percent_median,B_Rolling_Clinch_Strikes_percent_median,A_Rolling_Ground_Strikes_land_mean,B_Rolling_Ground_Strikes_land_mean,A_Rolling_Ground_Strikes_land_std,B_Rolling_Ground_Strikes_land_std,A_Rolling_Ground_Strikes_land_max,B_Rolling_Ground_Strikes_land_max,A_Rolling_Ground_Strikes_land_min,B_Rolling_Ground_Strikes_land_min,A_Rolling_Ground_Strikes_land_median,B_Rolling_Ground_Strikes_land_median,A_Rolling_Ground_Strikes_att_mean,B_Rolling_Ground_Strikes_att_mean,A_Rolling_Ground_Strikes_att_std,B_Rolling_Ground_Strikes_att_std,A_Rolling_Ground_Strikes_att_max,B_Rolling_Ground_Strikes_att_max,A_Rolling_Ground_Strikes_att_min,B_Rolling_Ground_Strikes_att_min,A_Rolling_Ground_Strikes_att_median,B_Rolling_Ground_Strikes_att_median,A_Rolling_Ground_Strikes_percent_mean,B_Rolling_Ground_Strikes_percent_mean,A_Rolling_Ground_Strikes_percent_std,B_Rolling_Ground_Strikes_percent_std,A_Rolling_Ground_Strikes_percent_max,B_Rolling_Ground_Strikes_percent_max,A_Rolling_Ground_Strikes_percent_min,B_Rolling_Ground_Strikes_percent_min,A_Rolling_Ground_Strikes_percent_median,B_Rolling_Ground_Strikes_percent_median
0,Israel Adesanya,Alex Pereira,2022-11-12,0.46153846153846156,0.3333333333333333,1.018679238351586,0.492365963917331,4,1.0,0,0.0,0.0,0.0,59.92307692307692,36.833333333333336,32.87996359537496,38.10233429578664,119,108.0,3,3.0,56.0,20.0,131.92307692307693,70.66666666666667,64.34095641735402,69.50910121354721,237,179.0,14,11.0,134.0,34.5,0.448846153846154,0.5016666666666666,0.11766775835999453,0.1344911847961746,0.69,0.62,0.21,0.27,0.46,0.5549999999999999,74.46153846153847,52.166666666666664,46.241676108802906,56.69188387211786,184,165.0,9,11.0,66.0,25.0,147.53846153846155,86.66666666666667,75.26904984290285,86.91200705136758,277,239.0,23,19.0,142.5,36.5,0.496931963210747,0.6031901790574686,0.11830865851125609,0.1073263356200341,0.7446808510638298,0.7575757575757576,0.2541436464088398,0.45,0.49124523379490265,0.6019736842105263,0.6923076923076923,0.6666666666666666,1.3066715917043268,0.984731927834662,4,2.0,0,0.0,0.0,0.0,3.3846153846153846,2.5,4.802588542850152,3.7050334313299693,15,8.0,0,0.0,0.0,0.0,0.16779100529100532,0.26785714285714285,0.1943076964060805,0.020619652471058052,0.6,0.2857142857142857,0.0,0.25,0.09722222222222221,0.26785714285714285,0.11538461538461539,0.0,0.42720460055933945,0.0,2,0.0,0,0.0,0.0,0.0,,,,,,,,,,,0.11538461538461539,0.0,0.4272046005593398,0.0,2,0.0,0,0.0,0.0,0.0,1.2307692307692308,1.1666666666666667,2.006024110028362,1.403458930534474,7,3.0,0,0.0,0.0,0.5,13.5,16.333333333333332,17.318809903413925,20.97328748381588,55.0,59.0,0.0,0.0,6.0,9.5,87.34615384615384,86.33333333333333,127.43993350431295,101.24617463779991,426.0,239.0,0.0,0.0,9.5,40.5,32.34615384615385,20.0,19.846355535823164,22.771593149041077,70.0,60.0,2.0,3.0,31.5,7.0,96.23076923076923,48.333333333333336,52.59785106495876,52.75213624857176,191.0,120.0,11.0,6.0,94.5,17.5,0.33601130358494735,0.4185107376283847,0.11566251429090808,0.07399183615841579,0.625,0.5,0.1538461538461538,0.3277310924369748,0.33963607594936707,0.42500000000000004,11.115384615384615,12.0,8.07963755291197,14.051852029342804,32.0,41.0,0.0,0.0,8.5,7.0,15.76923076923077,16.0,9.87096233585649,16.62418829187267,40.0,50.0,2.0,2.0,12.5,11.0,0.6802190961036167,0.6267460317460317,0.21519979937781503,0.31828369053668226,1.0,0.8571428571428571,0.0,0.0,0.733201581027668,0.7849999999999999,16.46153846153846,4.833333333333333,11.418013869495073,4.687184332805461,41.0,12.0,1.0,0.0,13.0,4.5,19.923076923076923,6.333333333333333,12.61161331261421,4.65800061152526,43.0,12.0,1.0,1.0,18.5,6.0,0.8001281373464492,0.5841750841750842,0.1502944359322727,0.4444200956126266,1.0,1.0,0.3333333333333333,0.0,0.7986111111111112,0.7525252525252526,53.92307692307692,30.333333333333332,30.93183280284223,31.46522852388977,114.0,86.0,2.0,0.0,51.0,20.0,124.1923076923077,61.333333333333336,64.0355411307148,61.397858022059445,226.0,151.0,13.0,5.0,131.0,34.5,0.4298143576408056,0.4240469915147311,0.117584699714459,0.21395049240265968,0.6338028169014085,0.625,0.1538461538461538,0.0,0.4527611443779108,0.48084291187739464,4.1923076923076925,6.166666666666667,5.84116044587456,7.918141808339233,24.0,22.0,0.0,0.0,2.0,4.0,5.461538461538462,8.666666666666666,7.146812091899653,9.735906675183303,30.0,27.0,0.0,0.0,3.0,6.0,0.7172997835497836,0.6526048026048026,0.32118061903824263,0.2035301135063484,1.0,0.8571428571428571,0.0,0.4,0.8166666666666667,0.6766381766381766,1.8076923076923077,0.3333333333333333,3.850329558283374,0.492365963917331,16.0,1.0,0.0,0.0,0.0,0.0,2.269230769230769,0.6666666666666666,4.520608082536843,0.7784989441615231,18.0,2.0,0.0,0.0,0.0,0.5,0.6727833894500561,0.5,0.2946453763496253,0.4472135954999579,1.0,1.0,0.0,0.0,0.75,0.5
1,Carla Esparza,Zhang Weili,2022-11-12,0.0,0.1875,0.0,0.39655776945626603,0,1.0,0,0.0,0.0,0.0,34.785714285714285,58.4375,15.845520486261078,52.712205540114006,82,186.0,4,4.0,37.5,44.0,81.28571428571429,122.375,38.17172408315505,117.59025360094893,138,408.0,10,10.0,92.5,93.5,0.4535714285714284,0.52375,0.15391176423142958,0.1500053762477392,0.83,0.77,0.18,0.27,0.435,0.5,77.53571428571429,74.0,48.455777134025396,63.12506786965371,205,196.0,6,4.0,62.0,53.5,129.64285714285714,140.4375,55.31609286518823,126.391592589932,288,413.0,18,10.0,132.0,105.0,0.5768013954664498,0.5602919766486611,0.19474802670667207,0.1534385773739098,0.8774193548387097,0.7974683544303798,0.225563909774436,0.282258064516129,0.619249856842909,0.5540805511393747,2.25,0.9375,2.329650773672468,1.4127872245796547,9,5.0,0,0.0,1.5,0.0,5.714285714285714,2.6875,4.890489046801262,3.495965416526369,17,11.0,0,0.0,4.5,1.0,0.42079002399858007,0.3162878787878788,0.3094028182122792,0.30701747913170674,1.0,1.0,0.0,0.0,0.38181818181818183,0.29166666666666663,0.25,0.1875,0.4369314487526515,0.5350610456580119,1,2.0,0,0.0,0.0,0.0,,,,,,,,,,,0.35714285714285715,0.125,0.6158090444454182,0.3360107525161235,2,1.0,0,0.0,0.0,0.0,2.857142857142857,1.3125,3.376003939186475,1.9250052366916621,12,7.0,0,0.0,1.5,0.5,21.321428571428573,17.625,17.026297459953096,19.850652057219033,57.0,49.0,0.0,0.0,19.5,6.5,192.75,96.375,210.5844032902031,119.83530364629615,777.0,420.0,0.0,0.0,100.5,54.0,26.857142857142858,32.0625,14.259196166848794,29.72664439685001,64.0,96.0,1.0,0.0,28.0,25.5,70.5,83.75,35.44470725972035,82.61570576294605,127.0,305.0,5.0,2.0,73.5,66.0,0.39828340971834864,0.38014712543926127,0.16294854069247441,0.18468048873133353,0.8311688311688312,0.75,0.1388888888888889,0.0,0.3945005611672278,0.3493031358885017,4.928571428571429,9.1875,3.907368995568817,7.502418964746013,15.0,32.0,0.0,0.0,4.0,8.0,6.857142857142857,13.875,5.0142653642240695,11.842378793294486,18.0,47.0,0.0,0.0,5.0,10.0,0.7441829004329004,0.6701930021955053,0.1939795427115378,0.2699404756548693,1.0,1.0,0.3636363636363636,0.0,0.75,0.7142857142857143,3.0,17.1875,4.824181513244218,18.940377589314487,18.0,58.0,0.0,0.0,0.5,8.5,3.9285714285714284,24.75,5.914103767826818,27.980407892067113,22.0,83.0,0.0,0.0,1.0,11.0,0.6830002814522937,0.7909506512078203,0.3625350730995233,0.1717596643580259,1.0,1.0,0.0,0.5,0.7857142857142857,0.7333333333333333,19.678571428571427,45.0625,12.981255217157816,51.14491587005338,41.0,171.0,0.0,0.0,22.0,30.0,60.42857142857143,105.5,41.67530646355427,115.57597696585958,135.0,393.0,2.0,2.0,58.5,70.0,0.33438172438102537,0.40205631274585524,0.11745062299856732,0.15434138361791536,0.5454545454545454,0.6521739130434783,0.0,0.0,0.3668703622872108,0.4216060469989522,3.9642857142857144,5.1875,3.7024035717074666,4.177030122606406,16.0,15.0,0.0,0.0,3.0,4.5,6.5,6.5,5.812212847256902,5.230185341809353,25.0,18.0,0.0,0.0,6.0,5.5,0.5849175824175824,0.8437925170068027,0.2796171641574078,0.18827106430143004,1.0,1.0,0.0,0.4666666666666667,0.6125,0.95,11.142857142857142,8.1875,14.408871725974397,12.670609884244312,70.0,39.0,0.0,0.0,6.0,1.5,14.357142857142858,10.375,17.323057226953665,15.184351027588642,79.0,46.0,0.0,0.0,8.5,2.0,0.779258534325304,0.7755730464499404,0.14888437434584362,0.18858706613540693,1.0,1.0,0.5,0.5,0.8148148148148148,0.8235294117647058
2,Dustin Poirier,Michael Chandler,2022-11-12,0.26785714285714285,0.625,0.5848252662296601,0.7187952884282609,2,2.0,0,0.0,0.0,0.5,49.035714285714285,43.125,44.67498817968023,40.240733923061924,181,116.0,6,8.0,35.5,25.5,100.44642857142857,82.625,90.2902067146345,80.9887852318661,446,245.0,12,19.0,69.5,51.5,0.4758928571428572,0.545,0.10611529995932201,0.13043516908155303,0.75,0.75,0.3,0.4,0.475,0.52,60.5,50.0,50.64698527175253,42.8267828973101,208,133.0,6,8.0,46.0,34.0,112.83928571428571,90.875,95.56730127694867,82.87088350761884,473,246.0,12,19.0,82.5,59.5,0.5301251875581212,0.5782675946166793,0.11381972185241254,0.1289187098192107,0.819672131147541,0.7804878048780488,0.3103448275862069,0.4210526315789473,0.5264912280701755,0.5896025151583202,0.8928571428571429,0.375,1.5384392632780046,0.5,7,1.0,0,0.0,0.0,0.0,2.517857142857143,1.125,3.193411412248107,2.0289570391377603,11,6.0,0,0.0,1.0,0.0,0.370253878066378,0.5555555555555555,0.36417498679420796,0.37515428924742517,1.0,1.0,0.0,0.1666666666666666,0.26136363636363635,0.5,0.8392857142857143,0.125,1.3393125265441392,0.3415650255319866,5,1.0,0,0.0,0.0,0.0,,,,,,,,,,,0.08928571428571429,0.125,0.3436311512106667,0.3415650255319866,2,1.0,0,0.0,0.0,0.0,1.8035714285714286,0.75,2.7797183268874512,0.8563488385776752,13,2.0,0,0.0,0.5,0.5,21.089285714285715,18.375,19.275411948684923,16.700798384109266,58.0,42.0,0.0,0.0,16.0,18.0,129.30357142857142,63.375,172.6925007258561,64.89157623811172,784.0,149.0,0.0,0.0,61.0,53.0,35.75,28.625,35.82653402913183,27.932955446926844,153.0,83.0,1.0,0.0,27.5,17.5,83.07142857142857,63.75,79.41381120783342,66.60080079598643,394.0,199.0,9.0,6.0,60.5,38.5,0.41416405592754685,0.4534588642969168,0.12874325682747692,0.23794856108065085,0.7352941176470589,0.7692307692307693,0.0833333333333333,0.0,0.43277591973244145,0.4542124542124542,7.267857142857143,6.75,8.181480011991425,8.652552609875693,39.0,28.0,0.0,0.0,5.0,5.0,10.160714285714286,10.25,10.490281707180715,10.246950765959598,53.0,35.0,0.0,1.0,7.0,7.5,0.6546989943985991,0.5023809523809524,0.27846210685257655,0.26353317713285257,1.0,0.8,0.0,0.0,0.7071428571428571,0.5916666666666667,6.017857142857143,7.75,8.095134945213069,7.79315939355364,50.0,26.0,0.0,1.0,3.0,5.5,7.214285714285714,8.625,9.192073133641209,8.43702159137532,57.0,28.0,0.0,1.0,3.5,5.5,0.798730592893145,0.9077380952380952,0.24872930245027872,0.1457057264837547,1.0,1.0,0.0,0.6666666666666666,0.8760964912280702,1.0,36.94642857142857,34.625,40.94400467298622,39.45947288041238,167.0,102.0,3.0,7.0,22.0,15.0,82.71428571428571,70.125,86.94447110277375,81.97794418825916,425.0,241.0,10.0,11.0,53.5,32.0,0.4336510384985392,0.5148252480607173,0.10522835649927952,0.10208692557177196,0.6923076923076923,0.65,0.2,0.4047619047619047,0.4285714285714285,0.48684210526315785,7.25,1.5,7.631726098546989,2.065591117977289,41.0,5.0,0.0,0.0,5.0,0.0,10.821428571428571,1.5,12.883549316311987,2.065591117977289,82.0,5.0,0.0,0.0,8.0,0.0,0.6770313901625734,1.0,0.26386589318672904,0.0,1.0,1.0,0.0,1.0,0.7100840336134454,1.0,4.839285714285714,7.0,6.940614988755419,5.561774297230456,28.0,17.0,0.0,0.0,2.0,8.5,6.910714285714286,11.0,10.118712993180148,9.003702941938204,46.0,29.0,0.0,0.0,2.5,11.0,0.7634825862374273,0.6436972829214208,0.2221109642602736,0.16694643265333992,1.0,0.8888888888888888,0.1666666666666666,0.375,0.8095238095238095,0.6214285714285714
